ad_name,status,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,ad_id,group_id
A_10599,deleted,1625.54,11017,17,5.96,2,14,51.96,18,1,11.78,0,3695,2338,1058,70,280,C_0699,A_10599,G_0569
A_10600,deleted,1724.03,9545,210,10.57,258,23,30.9,25,1,6.99,0,1956,1835,1098,88,625,C_0700,A_10600,G_0570
A_10601,deleted,239.43,724,34,7.01,149,1,11.05,1,51,378.15,0,2,11,7,1,19,C_0701,A_10601,G_0571
A_10602,deleted,56.88,214,10,3.09,42,55,198.6,5,6,306.04,0,432,169,8,0,0,C_0702,A_10602,G_0572
A_10603,blocked,7.9,60,5,3.22,0,1,12.51,10,1,1.78,0,121,748,940,26,259,C_0703,A_10603,G_0573
A_10604,deleted,2927.25,13299,237,19.34,860,34,231.6,10,9,100.12,0,2251,3771,1593,56,434,C_0704,A_10604,G_0574
A_10605,deleted,941.32,5398,12,4.24,22,8,72.15,4,1,0.52,0,2773,2554,1388,3,147,C_0705,A_10605,G_0575
A_10606,deleted,91.84,444,19,4.05,17,2,57.85,6,1,75.02,0,101,23,5,0,1,C_0706,A_10606,G_0576
A_10607,deleted,74.87,242,0,1.06,0,4,12.63,10,417,1044.5,0,0,1,1,0,0,C_0707,A_10607,G_0577
A_10608,deleted,17.94,136,1,1.41,1,1,27.94,13,1,35.32,0,30,164,3,3,3,C_0708,A_10608,G_0578
A_10609,deleted,25.28,68,0,7.13,0,1,16.04,0,1,32.35,0,13,10,8,2,13,C_0709,A_10609,G_0579
A_10610,deleted,1212.71,8080,204,16.96,248,95,182.69,2,90,427.57,0,678,1477,584,45,158,C_0710,A_10610,G_0580
A_10611,deleted,0.1,0,0,2.54,0,1,3.68,0,1,51.44,0,0,1,1,0,0,C_0711,A_10611,G_0581
A_10612,deleted,1.84,9,0,4.12,3,3,47.35,5,31,482.76,0,14,153,6,0,2,C_0712,A_10612,G_0582
A_10613,deleted,2.04,34,2,8.52,0,1,31.74,0,7,316.59,0,77,733,1328,13,20,C_0713,A_10613,G_0583
A_10614,deleted,0.0,0,0,2.55,0,1,5.44,0,2,90.63,0,0,11,7,0,6,C_0714,A_10614,G_0584
A_10615,deleted,3739.11,17671,155,12.6,329,121,191.82,2,4,160.85,0,143,873,1739,83,348,C_0715,A_10615,G_0585
A_10616,blocked,28.87,205,9,7.97,0,3,35.3,12,1,47.17,0,270,588,422,9,168,C_0716,A_10616,G_0586
A_10617,deleted,21.33,171,0,5.1,3,1,9.32,4,2,45.58,0,2,26,29,1,283,C_0717,A_10617,G_0587
A_10618,deleted,225.98,1491,9,9.73,4,1,31.89,3,11,150.83,0,3,106,9,1,1,C_0718,A_10618,G_0588
A_10619,deleted,16.62,126,3,3.84,0,1,25.72,3,1,19.92,0,380,1158,1357,69,89,C_0719,A_10619,G_0589
A_10620,deleted,2039.79,8234,38,6.01,151,15,66.0,6,110,564.96,0,638,742,377,9,139,C_0720,A_10620,G_0590
A_10621,deleted,0.8,3,3,3.99,0,1,25.19,2,1,0.25,0,268,56,16,1,17,C_0721,A_10621,G_0591
A_10622,deleted,0.65,1,0,5.42,0,1,3.13,3,1,10.88,0,1,2,1,0,0,C_0722,A_10622,G_0592
A_10623,blocked,258.39,1818,8,8.96,6,1,3.98,3,1,15.05,0,8,4,1,0,0,C_0723,A_10623,G_0593
A_10624,deleted,15.92,42,49,11.98,69,1,37.1,4,1,23.46,0,0,85,130,1,20,C_0724,A_10624,G_0594
A_10625,deleted,13.28,69,0,3.34,0,1,23.66,4,1,20.88,0,0,3,2,0,5,C_0725,A_10625,G_0595
A_10626,deleted,149.98,730,3,5.92,1,1,5.34,4,1,108.11,0,19,20,11,4,18,C_0726,A_10626,G_0596
A_10627,blocked,4856.18,30388,159,21.35,495,34,287.58,1,374,1515.01,0,3566,968,2219,42,356,C_0727,A_10627,G_0597
A_10628,deleted,1.56,12,9,2.97,12,1,4.82,8,1,18.13,0,2464,2179,1478,41,339,C_0728,A_10628,G_0598
A_10629,blocked,0.0,0,0,2.66,0,1,0.4,0,1,6.42,0,0,1,1,0,0,C_0729,A_10629,G_0599
A_10630,deleted,2503.5,13308,93,12.36,181,10,12.67,3,1,286.42,0,5042,2665,1908,154,676,C_0730,A_10630,G_0600
A_10631,deleted,640.22,4808,52,4.25,101,69,37.93,37,1,14.29,0,1288,3065,2198,107,431,C_0731,A_10631,G_0601
A_10632,deleted,137.58,321,39,5.46,113,103,106.87,2,1,50.05,0,841,873,721,102,127,C_0732,A_10632,G_0602
A_10633,blocked,4899.15,31058,150,10.16,127,194,161.94,10,4,100.69,0,4325,3854,1706,48,86,C_0733,A_10633,G_0603
A_10634,blocked,2720.19,18172,32,10.84,17,4,32.28,1,1,14.37,0,715,235,32,2,86,C_0734,A_10634,G_0604
A_10635,deleted,4945.4,27814,595,23.28,441,45,228.44,9,154,376.07,0,968,366,534,14,176,C_0735,A_10635,G_0605
A_10636,blocked,6.93,32,0,2.46,0,1,14.09,2,1,116.76,0,0,1,1,0,0,C_0736,A_10636,G_0606
A_10637,deleted,243.95,1243,16,3.11,68,6,23.23,22,41,427.03,0,10,48,1,0,13,C_0737,A_10637,G_0607
A_10638,deleted,653.58,2278,12,16.4,3,1,2.37,0,1,149.3,0,13,336,32,0,1,C_0738,A_10638,G_0608
A_10639,blocked,9043.35,52250,752,24.06,1430,178,163.51,36,2,103.73,0,17312,5692,4253,185,798,C_0739,A_10639,G_0609
A_10640,deleted,136.74,653,3,3.09,2,1,18.34,9,2,64.11,0,8,33,203,3,40,C_0740,A_10640,G_0610
A_10641,blocked,8.44,35,0,2.47,0,1,4.65,1,1,10.98,0,0,1,1,0,0,C_0741,A_10641,G_0611
A_10642,deleted,1.65,2,0,3.75,0,1,9.89,0,1,36.42,0,0,2,1,0,1,C_0742,A_10642,G_0612
A_10643,deleted,38.1,99,0,0.88,0,1,12.55,9,1,39.63,0,0,1,1,0,0,C_0743,A_10643,G_0613
A_10644,deleted,17.08,62,0,1.31,0,1,0.14,2,4,60.76,0,0,1,1,0,0,C_0744,A_10644,G_0614
A_10645,deleted,250.88,691,0,3.11,3,1,12.0,0,1,52.14,0,398,255,308,6,58,C_0745,A_10645,G_0615
A_10646,deleted,239.55,980,11,11.59,22,10,114.91,10,1,2.79,0,87,316,339,1,151,C_0746,A_10646,G_0616
A_10647,deleted,281.5,1234,7,5.63,20,9,101.88,17,1,6.24,0,46,356,135,3,19,C_0747,A_10647,G_0617
A_10648,deleted,529.84,2702,22,6.27,199,6,33.65,9,9,112.07,0,1239,1301,1033,20,230,C_0748,A_10648,G_0618
A_10649,blocked,1.45,2,2,3.94,2,3,19.27,0,126,581.76,0,6,75,3,0,8,C_0749,A_10649,G_0619
A_10650,deleted,689.98,2678,9,5.29,1,1,5.72,4,80,270.2,0,14,18,2,0,14,C_0750,A_10650,G_0620
A_10651,deleted,18.56,47,2,6.84,3,1,19.27,7,88,381.71,0,0,43,3,0,0,C_0751,A_10651,G_0621
A_10652,deleted,2.53,14,1,8.74,0,1,3.25,0,4,404.86,0,1,7,1,0,0,C_0752,A_10652,G_0622
A_10653,deleted,0.02,0,0,0.18,0,2,41.96,0,1,22.99,0,0,35,84,1,39,C_0753,A_10653,G_0623
A_10654,blocked,879.53,3186,24,6.83,2,14,81.82,32,1,18.56,0,44,34,5,15,85,C_0754,A_10654,G_0624
A_10655,deleted,2.65,9,3,2.83,0,2,14.29,12,24,190.43,0,0,5,1,0,1,C_0755,A_10655,G_0625
A_10656,deleted,1452.01,7558,274,10.94,780,76,118.59,18,58,159.97,0,3250,866,1830,16,228,C_0756,A_10656,G_0626
A_10657,blocked,36.99,271,1,1.82,0,19,31.74,7,1,41.69,0,0,3,1,0,0,C_0757,A_10657,G_0627
A_10658,deleted,3.99,21,5,6.13,11,1,28.29,4,1,85.97,0,0,1,1,0,0,C_0758,A_10658,G_0628
A_10659,deleted,8997.12,55252,304,12.82,98,265,280.09,36,7,71.09,0,11843,5297,6776,261,1214,C_0759,A_10659,G_0629
A_10660,deleted,4207.92,22956,235,19.04,260,13,91.85,8,1,17.31,0,371,161,3,2,57,C_0760,A_10660,G_0630
A_10661,blocked,137.26,928,20,8.29,31,1,28.53,0,10,244.7,0,546,196,2,0,10,C_0761,A_10661,G_0631
A_10662,deleted,316.45,1696,17,10.03,1,1,32.77,0,1,1.07,0,134,499,218,2,60,C_0762,A_10662,G_0632
A_10663,blocked,627.45,3195,26,8.6,74,99,134.58,19,16,101.18,0,543,1529,1181,51,126,C_0763,A_10663,G_0633
A_10664,deleted,30.22,253,2,2.7,2,23,49.23,7,1,1.35,0,14,135,754,13,36,C_0764,A_10664,G_0634
A_10665,deleted,5.93,18,0,0.75,0,1,19.37,2,1,20.4,0,0,2,1,0,0,C_0765,A_10665,G_0635
A_10666,deleted,195.21,1292,4,6.57,0,1,6.65,2,5,63.15,0,12,42,1,1,3,C_0766,A_10666,G_0636
A_10667,deleted,1848.15,11683,252,15.65,282,211,259.77,14,1,175.62,0,552,2441,3459,64,668,C_0767,A_10667,G_0637
A_10668,deleted,604.32,2923,9,6.7,41,5,164.23,0,2,145.18,0,2,42,126,10,129,C_0768,A_10668,G_0638
A_10669,blocked,79.18,458,7,2.32,5,28,42.55,30,2,45.27,0,210,23,12,21,32,C_0769,A_10669,G_0639
A_10670,deleted,983.23,3361,12,6.71,72,10,72.73,2,8,183.38,0,214,450,313,21,44,C_0770,A_10670,G_0640
A_10671,deleted,51.0,156,11,7.26,13,1,15.68,7,1,77.25,0,45,16,5,3,8,C_0771,A_10671,G_0641
A_10672,deleted,13.98,34,5,4.37,8,10,36.92,2,1,6.43,0,0,14,2,0,1,C_0772,A_10672,G_0642
A_10673,blocked,0.03,0,0,0.92,0,1,1.08,1,1,4.55,0,0,2,1,0,0,C_0773,A_10673,G_0643
A_10674,blocked,123.56,488,29,8.3,175,3,35.05,9,37,236.07,0,523,701,174,6,87,C_0774,A_10674,G_0644
A_10675,deleted,207.4,1226,20,7.29,13,1,9.8,3,6,202.0,0,1,56,50,1,2,C_0775,A_10675,G_0645
A_10676,deleted,242.52,743,235,11.28,756,7,15.37,27,13,388.51,0,43,218,183,9,137,C_0776,A_10676,G_0646
A_10677,deleted,933.18,6588,415,16.01,1393,183,151.51,11,1,246.95,0,9280,10156,13664,401,1949,C_0777,A_10677,G_0647
A_10678,blocked,0.18,0,0,1.04,0,1,8.6,7,16,328.61,0,0,1,1,0,0,C_0778,A_10678,G_0648
A_10679,deleted,1923.07,10354,160,4.85,152,32,68.13,20,1,39.6,0,306,416,724,84,324,C_0779,A_10679,G_0649
A_10680,deleted,1.05,5,1,4.65,13,5,74.95,5,4,82.36,0,535,1067,924,33,182,C_0780,A_10680,G_0650
A_10681,deleted,0.0,0,0,0.76,0,1,6.28,8,64,410.97,0,0,1,1,0,1,C_0781,A_10681,G_0651
A_10682,deleted,295.22,1288,7,6.03,72,33,196.17,2,4,129.4,0,44,355,151,4,2,C_0782,A_10682,G_0652
A_10683,blocked,407.39,1349,3,5.83,3,2,61.13,4,17,295.52,0,6,34,61,5,49,C_0783,A_10683,G_0653
A_10684,deleted,234.94,895,47,6.75,43,80,25.94,8,1,10.33,0,334,401,387,16,143,C_0784,A_10684,G_0654
A_10685,blocked,0.22,0,0,0.49,0,1,6.72,4,1,16.25,0,0,1,1,0,0,C_0785,A_10685,G_0655
A_10686,deleted,161.45,862,61,8.25,55,19,61.34,7,21,190.6,0,76,526,1001,47,37,C_0786,A_10686,G_0656
A_10687,deleted,0.01,0,0,1.36,0,1,0.27,6,1,45.77,0,0,1,1,0,0,C_0787,A_10687,G_0657
A_10688,deleted,11.14,93,33,11.73,73,42,153.42,2,53,394.08,0,228,1946,1281,24,524,C_0788,A_10688,G_0658
A_10689,deleted,0.01,0,0,0.41,0,29,64.83,3,16,233.68,0,0,1,1,0,0,C_0789,A_10689,G_0659
A_10690,blocked,690.91,2220,1,3.61,2,1,11.03,8,197,668.69,0,0,1,1,0,0,C_0790,A_10690,G_0660
A_10691,blocked,629.45,3445,123,6.81,404,4,37.98,12,20,233.48,0,348,559,1314,48,143,C_0791,A_10691,G_0661
A_10692,deleted,81.47,537,2,5.97,3,2,26.87,1,187,656.38,0,2,87,62,1,2,C_0792,A_10692,G_0662
A_10693,deleted,6509.57,42202,549,20.41,1143,8,73.0,6,537,1783.68,0,2652,1894,1158,24,45,C_0793,A_10693,G_0663
A_10694,blocked,1262.56,5658,197,6.83,30,16,60.37,28,17,278.92,0,3258,3952,3010,152,288,C_0794,A_10694,G_0664
A_10695,deleted,20.41,126,13,6.35,1,1,16.23,0,39,203.62,0,1,25,1,0,1,C_0795,A_10695,G_0665
A_10696,deleted,94.65,511,33,11.05,33,1,24.29,1,1,9.99,0,28,65,19,0,74,C_0796,A_10696,G_0666
A_10697,deleted,1464.16,5189,159,15.3,201,17,53.96,6,1,160.62,0,181,608,390,18,28,C_0797,A_10697,G_0667
A_10698,deleted,4.36,27,0,0.57,0,1,5.1,1,2,163.55,0,0,1,1,0,0,C_0798,A_10698,G_0668
A_10699,blocked,2552.66,12681,44,5.28,55,52,93.59,6,2,116.41,0,2883,3191,2744,131,636,C_0799,A_10699,G_0669
A_10700,deleted,1185.05,6844,9,6.2,33,2,19.74,2,3,437.04,0,103,116,141,10,120,C_0800,A_10700,G_0670
A_10701,blocked,16.81,51,0,3.24,0,1,38.44,0,1,14.77,0,0,6,26,3,250,C_0801,A_10701,G_0671
A_10702,deleted,1.69,3,1,2.57,2,1,0.36,6,2,75.36,0,2,4,1,0,6,C_0802,A_10702,G_0672
A_10703,deleted,162.14,793,22,3.46,111,16,53.2,3,61,457.16,0,159,73,4,3,40,C_0803,A_10703,G_0673
A_10704,blocked,124.99,584,16,3.38,19,1,25.14,2,4,264.04,0,0,12,1,0,2,C_0804,A_10704,G_0674
A_10705,deleted,97.95,474,90,6.49,156,2,12.41,23,1,14.67,0,1,7,5,0,4,C_0805,A_10705,G_0675
A_10706,deleted,3.96,14,0,2.32,0,1,10.87,4,1,126.35,0,0,1,1,0,0,C_0806,A_10706,G_0676
A_10707,deleted,9.5,35,3,2.21,3,2,35.28,9,33,490.9,0,0,59,26,4,134,C_0807,A_10707,G_0677
A_10708,deleted,510.69,3364,52,9.05,164,1,8.08,7,298,902.52,1,21,185,30,1,10,C_0808,A_10708,G_0678
A_10709,blocked,16.7,90,0,1.45,0,1,18.09,1,78,541.58,0,0,14,6,2,1,C_0809,A_10709,G_0679
A_10710,deleted,132.34,454,19,7.35,46,1,29.33,2,175,965.5,0,46,5,166,0,145,C_0810,A_10710,G_0680
A_10711,deleted,0.84,1,0,2.19,0,1,0.85,0,2,57.64,0,0,5,1,0,3,C_0811,A_10711,G_0681
A_10712,blocked,163.96,838,30,1.76,7,130,135.12,28,9,206.39,0,568,902,372,33,204,C_0812,A_10712,G_0682
A_10713,deleted,754.7,3330,71,24.66,63,1,19.55,0,1,0.95,0,79,241,51,1,17,C_0813,A_10713,G_0683
A_10714,blocked,452.06,2539,6,6.69,6,1,53.68,0,1,0.56,0,8,483,357,11,31,C_0814,A_10714,G_0684
A_10715,deleted,0.05,0,0,0.15,0,1,3.44,3,2,134.47,0,0,3,1,0,3,C_0815,A_10715,G_0685
A_10716,blocked,378.66,986,0,4.89,0,2,26.42,4,3,303.84,0,33,40,24,14,61,C_0816,A_10716,G_0686
A_10717,deleted,2369.34,12347,80,10.41,87,1,12.44,10,275,399.37,0,1682,1965,2004,109,364,C_0817,A_10717,G_0687
A_10718,deleted,2.95,11,5,9.71,7,8,128.17,3,1,0.02,0,15,346,46,1,59,C_0818,A_10718,G_0688
A_10719,deleted,749.16,3295,61,12.88,80,3,27.66,3,1,77.68,0,0,35,3,0,20,C_0819,A_10719,G_0689
A_10720,deleted,4084.45,18286,160,14.88,85,106,104.75,18,1,50.04,0,567,1668,799,71,641,C_0820,A_10720,G_0690
A_10721,deleted,409.79,1691,7,8.88,2,115,126.82,2,1,39.24,0,224,77,65,9,122,C_0821,A_10721,G_0691
A_10722,deleted,35.4,195,13,10.64,6,1,101.08,0,1,106.45,0,858,1175,1067,12,88,C_0822,A_10722,G_0692
A_10723,deleted,316.99,2129,27,5.13,0,22,42.79,20,1,0.77,0,709,1667,2167,136,742,C_0823,A_10723,G_0693
A_10724,blocked,14.59,108,3,1.7,1,4,23.22,14,1,51.18,0,2,185,334,39,105,C_0824,A_10724,G_0694
A_10725,deleted,0.01,0,1,1.91,0,39,44.97,10,55,404.64,0,13,245,21,1,11,C_0825,A_10725,G_0695
A_10726,blocked,0.1,0,0,5.52,0,1,0.87,5,177,661.45,0,0,30,2,0,0,C_0826,A_10726,G_0696
A_10727,deleted,1755.44,12126,29,3.98,6,44,62.35,13,1,77.28,0,4913,1748,321,53,111,C_0827,A_10727,G_0697
A_10728,deleted,45.16,156,0,2.21,0,1,26.87,0,1,21.61,0,0,42,11,2,15,C_0828,A_10728,G_0698
A_10729,deleted,315.77,2119,181,5.96,397,2,7.59,3,1,11.04,0,207,21,3,0,2,C_0829,A_10729,G_0699
A_10730,deleted,6196.45,34285,302,10.46,480,304,193.76,44,4,75.23,0,5394,2457,1074,47,251,C_0830,A_10730,G_0700
A_10731,active,197.03,516,78,11.8,384,170,140.04,12,8,180.58,0,76,493,454,32,466,C_0831,A_10731,G_0701
A_10732,blocked,13826.06,86243,1135,21.79,1296,234,175.9,32,141,405.99,0,4783,5532,3843,203,1408,C_0832,A_10732,G_0702
A_10733,deleted,1228.97,6407,20,8.86,1,1,30.65,6,2,81.57,0,355,74,9,3,5,C_0833,A_10733,G_0703
A_10734,blocked,104.33,344,22,13.23,29,1,32.19,7,1,10.1,0,231,32,5,1,59,C_0834,A_10734,G_0704
A_10735,blocked,208.1,1093,8,8.55,1,3,19.31,10,10,155.82,0,205,545,103,7,77,C_0835,A_10735,G_0705
A_10736,deleted,0.0,0,0,2.69,0,1,16.42,4,1,23.22,0,0,1,31,0,1,C_0836,A_10736,G_0706
A_10737,deleted,0.99,3,0,5.33,0,12,54.72,4,1,4.73,1,20,488,36,6,66,C_0837,A_10737,G_0707
A_10738,deleted,0.5,3,0,0.69,0,7,33.68,11,9,424.06,0,0,14,5,0,3,C_0838,A_10738,G_0708
A_10739,blocked,90.53,257,0,4.85,2,1,9.54,3,127,829.39,0,92,40,8,1,4,C_0839,A_10739,G_0709
A_10740,deleted,22.08,34,2,3.71,2,1,9.47,14,5,219.08,0,3,32,16,1,5,C_0840,A_10740,G_0710
A_10741,blocked,7.19,7,2,9.58,0,1,0.31,0,136,650.88,0,105,27,4,1,51,C_0841,A_10741,G_0711
A_10742,deleted,2335.82,12732,139,5.57,526,188,102.16,16,175,604.94,0,3574,1641,2582,158,1433,C_0842,A_10742,G_0712
A_10743,deleted,415.68,3677,64,6.86,87,8,63.51,5,11,197.37,0,301,352,446,51,188,C_0843,A_10743,G_0713
A_10744,deleted,828.81,5446,78,4.11,92,84,69.29,24,34,579.27,0,592,1475,1342,36,155,C_0844,A_10744,G_0714
A_10745,deleted,7.64,31,0,4.46,0,1,1.46,0,3,168.69,0,1,2,1,0,0,C_0845,A_10745,G_0715
A_10746,deleted,1020.67,4991,44,8.5,76,3,34.78,4,78,496.22,0,19,330,122,6,64,C_0846,A_10746,G_0716
A_10747,deleted,1.08,2,0,1.83,1,1,7.96,3,30,165.25,0,0,1,1,0,0,C_0847,A_10747,G_0717
A_10748,deleted,70.32,398,84,7.34,117,2,36.6,0,74,395.16,0,44,703,271,1,385,C_0848,A_10748,G_0718
A_10749,deleted,539.72,2532,1,3.45,0,1,3.01,6,13,273.52,0,16,159,27,0,97,C_0849,A_10749,G_0719
A_10750,deleted,520.51,1879,63,12.66,55,13,62.16,6,12,300.23,0,0,3,1,0,1,C_0850,A_10750,G_0720
A_10751,blocked,160.29,1320,133,10.6,360,37,62.33,17,1,5.79,0,254,67,4,2,36,C_0851,A_10751,G_0721
A_10752,deleted,0.01,0,0,2.77,0,1,2.17,0,1,71.65,0,0,1,1,0,0,C_0852,A_10752,G_0722
A_10753,deleted,0.48,2,0,2.82,0,1,1.7,0,199,759.79,0,0,1,1,0,0,C_0853,A_10753,G_0723
A_10754,deleted,9070.82,47465,524,18.21,1276,259,110.72,16,1,55.65,0,18389,14908,16422,521,2961,C_0854,A_10754,G_0724
A_10755,deleted,92.79,376,15,8.29,11,3,106.84,12,2,63.08,0,95,6,1,0,5,C_0855,A_10755,G_0725
A_10756,blocked,0.11,0,0,1.54,0,1,0.17,0,1,39.84,0,0,1,1,0,0,C_0856,A_10756,G_0726
A_10757,deleted,264.29,1326,1,3.79,0,1,5.47,2,40,326.31,0,1940,936,641,36,145,C_0857,A_10757,G_0727
A_10758,active,1895.16,10900,63,8.25,30,77,46.38,55,62,668.52,0,87,879,412,37,361,C_0858,A_10758,G_0728
A_10759,deleted,2528.43,14750,287,13.26,620,40,89.15,7,261,894.65,0,141,81,5,0,0,C_0859,A_10759,G_0729
A_10760,deleted,0.0,0,1,5.13,0,8,82.88,2,104,502.35,0,0,41,13,1,7,C_0860,A_10760,G_0730
A_10761,deleted,0.17,1,0,0.91,0,1,3.72,18,1,19.68,0,0,1,4,1,0,C_0861,A_10761,G_0731
A_10762,deleted,1058.79,6801,258,14.55,282,11,71.29,4,1,10.27,0,3108,1821,1921,77,482,C_0862,A_10762,G_0732
A_10763,deleted,3620.95,19727,13,3.85,1,10,16.94,29,270,908.8,0,2432,644,2060,138,653,C_0863,A_10763,G_0733
A_10764,deleted,541.67,3114,37,5.77,35,1,2.13,1,1,69.67,0,578,816,324,43,164,C_0864,A_10764,G_0734
A_10765,deleted,935.01,5354,553,21.07,658,217,208.8,19,2,88.77,0,3012,9046,5945,196,1041,C_0865,A_10765,G_0735
A_10766,blocked,415.43,1764,1,4.02,6,1,47.51,1,23,71.65,0,211,783,124,5,193,C_0866,A_10766,G_0736
A_10767,deleted,9.27,27,0,4.21,0,1,13.97,0,1,55.94,0,0,3,1,0,0,C_0867,A_10767,G_0737
A_10768,deleted,382.41,1573,55,7.57,17,1,15.66,4,1,0.02,0,1835,786,1058,49,591,C_0868,A_10768,G_0738
A_10769,deleted,1681.16,10097,51,7.01,73,28,112.29,7,56,404.25,0,1835,510,139,7,11,C_0869,A_10769,G_0739
A_10770,blocked,628.91,3591,14,7.99,9,39,81.1,3,8,307.53,0,1662,836,976,52,304,C_0870,A_10770,G_0740
A_10771,deleted,0.0,0,0,0.22,0,1,1.86,1,1,27.67,0,0,1,1,0,0,C_0871,A_10771,G_0741
A_10772,deleted,1506.64,8380,17,7.7,60,5,44.24,1,1,4.43,0,4537,1128,449,49,201,C_0872,A_10772,G_0742
A_10773,deleted,1116.75,6146,4,8.83,6,1,7.89,0,2,171.27,0,747,384,63,4,2,C_0873,A_10773,G_0743
A_10774,deleted,14.15,44,0,2.4,0,1,30.39,1,8,235.75,0,10,21,29,0,0,C_0874,A_10774,G_0744
A_10775,deleted,123.14,571,1,2.74,9,17,85.75,7,1,0.07,0,9,71,19,5,20,C_0875,A_10775,G_0745
A_10776,deleted,181.94,2384,3,1.07,0,11,12.79,8,171,546.54,0,264,212,2,1,2,C_0876,A_10776,G_0746
A_10777,deleted,1897.05,11126,37,5.0,20,1,6.38,23,13,149.73,0,2603,606,350,4,65,C_0877,A_10777,G_0747
A_10778,deleted,960.63,4454,12,6.96,23,26,33.85,10,1,88.85,0,532,1887,325,24,79,C_0878,A_10778,G_0748
A_10779,deleted,310.9,833,1,4.13,2,2,46.57,1,118,875.38,0,1,81,16,1,3,C_0879,A_10779,G_0749
A_10780,deleted,152.84,432,54,4.76,208,212,222.72,18,640,1460.8,0,291,555,1001,68,259,C_0880,A_10780,G_0750
A_10781,deleted,22.28,116,0,7.24,0,1,26.85,1,11,466.12,0,3,24,98,2,33,C_0881,A_10781,G_0751
A_10782,deleted,126.63,406,51,12.26,20,4,47.27,4,125,947.24,0,1397,2283,1661,141,469,C_0882,A_10782,G_0752
A_10783,blocked,534.7,2906,6,4.06,1,3,27.77,17,1,0.33,0,37,270,21,2,4,C_0883,A_10783,G_0753
A_10784,deleted,199.62,641,57,16.92,58,1,12.96,5,1,14.75,0,5,97,78,4,389,C_0884,A_10784,G_0754
A_10785,deleted,0.1,0,14,6.52,14,1,23.33,3,2,53.11,0,449,239,9,1,11,C_0885,A_10785,G_0755
A_10786,deleted,0.08,0,0,0.22,0,1,6.24,12,1,6.77,0,0,6,1,0,0,C_0886,A_10786,G_0756
A_10787,deleted,2141.83,12286,128,25.58,270,1,84.63,0,6,109.31,0,3310,2025,297,51,712,C_0887,A_10787,G_0757
A_10788,blocked,7.82,46,0,1.84,0,1,5.49,0,1,24.69,0,1,1,1,0,0,C_0888,A_10788,G_0758
A_10789,deleted,0.2,1,0,0.83,0,1,12.95,2,1,18.67,0,1,64,38,3,2,C_0889,A_10789,G_0759
A_10790,blocked,0.16,0,2,2.92,0,30,21.37,19,5,133.6,0,9,13,1,4,31,C_0890,A_10790,G_0760
A_10791,deleted,438.0,2402,3,7.49,5,1,46.4,2,1,22.24,0,456,216,871,6,55,C_0891,A_10791,G_0761
A_10792,deleted,148.04,839,151,10.88,290,2,22.05,7,121,257.91,0,93,414,4,0,2,C_0892,A_10792,G_0762
A_10793,blocked,1.39,4,0,1.29,0,1,3.54,0,1,0.04,0,0,78,16,0,3,C_0893,A_10793,G_0763
A_10794,deleted,2883.92,12041,185,15.73,417,164,171.25,15,142,858.27,0,4261,1952,956,71,1048,C_0894,A_10794,G_0764
A_10795,deleted,0.06,0,0,0.37,0,1,0.47,9,282,768.11,0,26,28,8,2,67,C_0895,A_10795,G_0765
A_10796,deleted,2345.22,13272,192,18.25,305,49,103.35,19,1,20.05,0,9809,8582,10765,294,2401,C_0896,A_10796,G_0766
A_10797,blocked,682.05,3460,53,7.74,77,120,171.77,13,391,1111.5,0,104,421,310,10,96,C_0897,A_10797,G_0767
A_10798,deleted,0.01,0,0,0.33,0,1,1.47,1,1,35.6,0,0,11,1,0,25,C_0898,A_10798,G_0768
A_10799,deleted,535.54,3536,28,7.21,22,1,3.89,1,31,198.6,0,2,34,11,0,0,C_0899,A_10799,G_0769
A_10800,deleted,9.04,33,0,0.88,0,22,65.5,4,1,0.23,0,470,436,533,10,359,C_0000,A_10800,G_0770
A_10801,blocked,3711.5,18796,240,16.75,317,111,52.51,17,14,125.94,0,701,1203,722,61,56,C_0001,A_10801,G_0771
A_10802,deleted,0.01,0,0,4.42,0,1,2.23,0,32,317.77,0,0,2,1,0,1,C_0002,A_10802,G_0772
A_10803,blocked,75.87,276,87,11.83,98,32,111.41,2,1,12.73,0,75,1865,2742,36,417,C_0003,A_10803,G_0773
A_10804,deleted,128.11,506,85,5.83,61,39,42.27,8,1,3.63,0,14,29,76,1,13,C_0004,A_10804,G_0774
A_10805,deleted,28.7,93,22,13.71,366,17,143.84,0,1,3.27,0,88,337,106,0,36,C_0005,A_10805,G_0775
A_10806,deleted,0.07,0,0,1.27,0,1,5.33,4,1,26.58,0,17,14,4,2,25,C_0006,A_10806,G_0776
A_10807,blocked,34.71,184,0,0.85,0,1,1.64,8,1,31.14,0,0,11,1,1,2,C_0007,A_10807,G_0777
A_10808,deleted,115.61,449,23,6.49,91,93,153.1,3,2,226.14,0,41,525,242,16,156,C_0008,A_10808,G_0778
A_10809,deleted,132.05,623,61,8.49,64,1,26.1,4,173,701.26,0,3,17,26,1,15,C_0009,A_10809,G_0779
A_10810,blocked,111.72,367,1,1.3,0,85,89.34,18,3,29.78,0,76,189,43,4,4,C_0010,A_10810,G_0780
