group_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,group_id,target_price,strategy,campaign_id
ж 25-34 - слушатели - JAVANI - Мимолётная любовь (скрытые),active,-,5000,29.92,108,0,0.57,9,34,34.2,2,111,407.95,0,5,1,1,1,0,7741231,Авто,Минимальная цена,17103172
NITI DILA - м 25-34 - слушатели - MILAVA - Фиаско (скрытые),blocked,-,200,1038.28,4708,145,2.11,430,477,90.76,17,30,207.69,0,2180,650,401,61,88,9524182,Авто,-,17101237
ALIB - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - обложка,deleted,-,600,1088.11,4086,157,17.58,310,277,87.31,1,63,422.62,0,3166,775,700,661,119,10938514,Авто,Минимальная цена,18806414
Leonid Rudenko - м 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 2,deleted,-,1000,3914.4,14872,44,5.8,288,431,34.73,1,32,289.92,0,3353,393,136,36,1,14585135,Авто,Минимальная цена,18922290
ж 25-34 - слушатели - SAYAN - Бросай курить (скрытые),deleted,-,500,3439.54,20696,260,2.22,985,1057,176.75,20,2,47.26,0,3962,482,129,180,29,831136,Авто,Минимальная цена,18072089
Лисицын - ж 35-44 - слушатели - Сателлит - Не пара (скрытые),deleted,-,2000,4141.02,18871,138,2.68,757,385,38.28,15,0,7.72,0,8297,1050,804,589,216,9128565,Авто,Минимальная цена,17486135
"Akmal' - м 24-35- слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",deleted,-,Бюджет кампании,2.86,21,0,0.01,1,19,11.84,2,7,61.6,0,3,1,1,1,0,8862645,Цена кампании,-,16635417
"м 19-23 - слушатели - Idris & Leos - SHAMI, Idris & Leos - Ты не одна (скрытые)",deleted,-,300,32.99,215,0,0.01,6,16,23.9,1,4,160.66,0,69,59,21,5,1,4037531,Авто,Минимальная цена,16975721
"м 29-35 - слушатели - Idris & Leos - SHAMI, Idris & Leos - Ты не одна (скрытые)",deleted,-,900,12601.64,64833,904,57.37,1216,325,86.61,5,84,361.53,0,18898,2071,607,85,44,9428151,7,Минимальная цена,16464286
Копия м 25-28 - подписчики - Руки Вверх! - Новый год (скрытые),deleted,-,Бюджет кампании,74.78,237,10,1.54,55,2,25.12,2,0,7.24,0,70,78,286,142,5,14177057,Цена кампании,Минимальная цена,15779672
"Эллаи - мж 35-45 - слушатели - Эллаи, Naya - Научи меня летать (скрытые)",deleted,-,1000,8041.83,37469,275,15.82,447,51,23.26,21,6,103.85,0,30293,3661,4322,3362,678,3285247,Цена кампании,Целевая цена,16463661
"HAMMALI & NAVAI - ж 16-18 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",deleted,-,1000,4147.18,16752,646,14.33,821,1508,69.13,32,628,1144.78,0,13238,2390,3044,2623,481,13453943,Цена кампании,Минимальная цена,16635417
м 21-24- слушатели - SEREBRO - Снег идёт,blocked,Бюджет кампании,300,28279.52,131327,2500,19.62,4169,2353,87.9,88,328,704.36,0,38342,8564,5934,5099,1250,4044910,Авто,Минимальная цена,15935617
TATAR - ж 25-44 - слушатели - NAKHAT - На репите (скрытые),blocked,-,300,1116.2,3659,46,5.78,5,527,50.37,4,13,148.21,0,1530,168,117,177,4,5195180,Авто,Минимальная цена,16895575
ж 21-24- слушатели - SEREBRO - Снег идёт,deleted,-,300,1949.61,11385,197,8.25,591,332,89.29,3,1,57.54,0,17924,2511,2422,1327,378,13197224,Авто,Минимальная цена,15935617
SAYAN - ж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) от 26.03 - ролик,deleted,-,1000,3.42,4,0,0.08,1,4,16.23,0,117,501.92,0,1,0,1,1,0,1028046,1,Минимальная цена,18922290
м 50 - 54 - подписчики - Руки Вверх! - Новый год (скрытые),active,-,5000,255.43,1848,29,4.05,60,110,53.31,4,0,25.47,0,3448,791,730,337,74,8602026,Авто,-,15780869
Влад Май - мж 12-44 - слушатели - DAKENA - Гирлянда (скрытые),deleted,-,1000,69.95,454,1,0.05,19,2,5.07,8,0,12.63,0,110,3,7,57,3,15249410,Авто,Минимальная цена,15854891
Марат Альборов - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - обложка,deleted,-,1000,311.07,1505,9,0.15,45,930,45.7,23,5,37.58,0,25,3,18,117,9,12692924,Авто,Минимальная цена,18930615
"м 29-35 - SHAMI - слушатели - SHAMI, Idris & Leos - Ты не одна (скрытые)",deleted,-,4000,10715.46,46930,793,33.54,1110,129,101.7,19,128,422.48,0,591,65,402,597,26,12573700,Авто,Минимальная цена,16980192
м 25-34 - подписчики - ALEX ANDREEV - Кавказский груз,deleted,-,300,9165.36,45296,846,34.28,793,532,180.61,5,23,166.09,0,14050,2628,996,1051,146,8474155,120,Минимальная цена,16086026
Idris & Leos - Синан чов 14 ID:1031575875,deleted,-,Бюджет кампании,0.0,0,0,0.0,2,1,54.14,2,163,610.39,0,1,0,1,1,0,2022612,Цена кампании,Минимальная цена,15779672
Love is_EMIN_Не предавай_ЦД,deleted,Бюджет кампании,Бюджет кампании,2.64,9,0,0.02,1,1,5.78,0,0,3.77,0,51,48,15,9,0,1455958,Цена кампании,-,15227144
Only Vibe - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,blocked,-,300,12018.36,62442,375,8.52,1205,552,96.17,8,30,106.87,0,4402,845,638,477,97,2842307,Авто,Минимальная цена,17650433
"Naya - мж 19-24 - подписчики - Эллаи, Naya - Научи меня летать (скрытые)",deleted,-,550,1179.42,4136,83,8.32,307,184,108.89,8,0,1.89,0,827,68,24,19,3,2824134,Цена кампании,Минимальная цена,16725427
"EMIN - ж 36-45 - EMIN, Amanda Holden - Somethin' Stupid - более 9 (скрытые)",blocked,-,300,1428.7,7098,173,1.76,187,846,98.35,19,261,571.45,0,122,187,179,74,29,2892763,Авто,Минимальная цена,17094531
"мж 18-44 - базы (позитив) - SAYAN - Тот, кто (скрытые)",deleted,-,Бюджет кампании,105.76,758,18,0.71,106,499,46.03,19,14,148.88,0,67,111,57,7,1,7434316,Авто,-,16635417
"Эллаи - подписчики (актив) - Эллаи, Naya - Научи меня летать (скрытые) - базы",deleted,-,1000,154.8,635,1,0.78,5,22,59.03,1,100,381.15,0,701,109,103,103,4,4371187,Авто,Минимальная цена,17068818
"EMIN, Ани Лорак - Будет здорово 8 ID:1031687937",deleted,-,5000,549.57,2111,31,3.57,133,491,21.65,4,72,356.34,0,562,156,58,45,1,1425667,Авто,Минимальная цена,15211079
мж 24-55 - слушатели - Виктор Антонов - Улетаю домой (скрытые) - обложка,blocked,-,1000,474.55,2627,16,1.83,827,591,163.01,4,0,0.12,0,1387,139,267,226,8,9467540,7,Минимальная цена,18426281
Мохито 3+ - подписчики - Мохито - Перед рассветом (Remix) (скрытые),deleted,-,300,170.35,765,37,1.37,172,57,21.77,11,37,268.73,0,2065,154,592,1126,90,1135922,Авто,Минимальная цена,15934623
"ж 19-45 - Принцев не существует - Bahh Tee - Не плачь, мам (скрытые)",deleted,-,1000,2242.98,10862,275,7.81,618,90,56.23,9,0,12.82,0,1517,320,289,138,36,13442871,Авто,Минимальная цена,17329055
ж 45-54 (2) - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,5000,42.36,247,2,0.35,11,58,35.33,4,0,0.19,0,22,37,22,5,1,14724852,Цена кампании,-,15780869
Кирилл Туриченко,blocked,-,9000,8758.34,47013,826,27.53,1132,920,53.11,20,1,42.92,0,21868,4831,5132,3373,792,12275418,9,Минимальная цена,19290488
мж 14-18 - The Limba – Винчестер - подписчики - Россия (скрытые),deleted,-,1500,371.48,1508,75,2.53,661,1514,143.19,17,138,424.42,0,1446,500,132,220,14,5379425,Авто,Минимальная цена,16464703
NadiaZ - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,1000,159.1,822,7,0.63,38,304,22.62,8,7,142.05,0,800,180,54,30,2,14135413,Авто,Минимальная цена,16149720
Гузель Хасанова - мж 24-55 - базы (позитив) - Сателлит/Виктор Антонов - Улетаю домой (скрытые) - аним,blocked,-,10000,631.63,4397,19,1.3,19,77,68.22,7,0,7.76,0,556,167,53,37,1,4418646,Авто,Минимальная цена,18806414
Mekhman,deleted,-,5000,1387.5,7216,566,22.08,939,768,50.79,8,10,116.27,0,22349,4994,2975,2241,463,2489384,Авто,Целевая цена,16151500
SULLA - мж 25-44 - DAKENA - Стань моим (скрытые) - похожие,deleted,-,600,135.86,987,0,0.55,5,1,3.93,2,0,30.11,0,1569,232,200,54,4,16092300,Авто,Минимальная цена,16975489
White Boy X - мж 16-28 - слушатели - Nasty Babe - Патрики (скрытые),deleted,-,Бюджет кампании,319.32,589,10,3.56,15,27,49.15,9,78,397.12,0,1017,175,322,166,120,12290390,Авто,Минимальная цена,16151500
ЛСП (позитив),deleted,-,1000,5904.67,22069,286,24.73,422,748,112.84,1,0,11.65,0,8475,1102,1610,780,124,12452680,Цена кампании,Минимальная цена,15406399
Medkova - ж 25-44 - слушатели - DAKENA - Радиоэфир (скрытые),deleted,-,1000,274.59,2260,8,0.6,35,9,24.46,10,7,92.11,0,1010,260,584,57,5,10412555,Авто,Целевая цена,18071275
ж 29-45 - слушатели - Виктор Антонов - Мама (скрытые),deleted,-,Бюджет кампании,8.39,36,0,0.01,4,1,1.9,0,0,3.1,0,4,0,1,1,0,14061313,Авто,Минимальная цена,17153699
PavLova - мж 25-44 - слушатели - DAKENA - Гирлянда (скрытые),blocked,-,500,0.06,0,0,0.0,39,29,43.12,25,63,155.98,0,5,1,3,2,0,6310638,Авто,Целевая цена,15945334
Россия - м 25-44 - EMIN - Жизнь игра - более 8 (скрытые),deleted,-,2000,992.06,3473,28,5.97,374,28,31.15,0,19,75.28,0,8327,1059,537,1164,196,2353132,4,Минимальная цена,17329055
Марат Пашаян - мж 18-44 - Tural Everest - Верный друг (скрытые),deleted,-,3000,3851.9,17411,39,0.83,190,98,15.93,10,8,68.38,0,4770,648,419,479,63,5004089,Авто,Минимальная цена,15854870
"Игорь Крутой, Alex Lim (36-45)",deleted,-,100,0.09,0,0,0.03,1,1,6.07,0,0,0.23,0,1,1,2,2,0,14352374,Авто,Минимальная цена,19333255
ДжиАш - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,3000,35.11,112,0,0.26,62,111,136.88,3,111,310.63,0,260,34,102,51,7,6560886,Авто,Минимальная цена,16417876
PUSSYKILLER,deleted,-,10000,822.19,5963,12,0.17,142,157,66.69,2,11,147.5,0,8695,1095,2155,2465,168,1399754,Авто,Минимальная цена,16149720
ж 45-55 - слушатели - Сателлит feat. Рина - По следам любви (скрытые),deleted,-,Бюджет кампании,7455.81,42122,360,17.92,236,454,44.35,3,20,69.65,0,14058,1818,469,572,185,11162458,Авто,Минимальная цена,16548823
Гузель Хасанова - ж 35-44 - слушатели - Сателлит - Не пара (скрытые),deleted,Бюджет кампании,2000,433.87,2184,38,2.24,82,1244,31.4,1,1,16.19,0,5200,665,753,719,284,10656942,Авто,Минимальная цена,17543272
"ж 24-28 - более 6 - Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",blocked,-,1000,22.86,35,22,9.44,100,26,46.17,0,0,14.5,0,6,11,10,18,0,13563141,Авто,Минимальная цена,17068818
ж 45-54 - слушатели - Сателлит - Под бой курантов (скрытые),deleted,-,500,2942.14,14652,337,8.29,1776,692,122.3,4,16,210.33,0,14553,1463,218,178,65,10472325,Авто,-,15780869
Idris & Leos - Стихи пламени 5 ID:1031501468,deleted,-,Бюджет кампании,0.05,1,0,0.02,2,2,33.81,1,2,61.25,0,1,1,1,1,0,2194306,Цена кампании,Целевая цена,15211079
ж 19-23 - слушатели - Марат Альборов - Другой не надо (скрытые),blocked,-,3000,1402.3,9570,19,2.16,140,353,126.22,4,0,0.88,0,188,38,25,6,12,14482372,Авто,Минимальная цена,17103172
Копия EMIN - Love is - мж 35-54 - EMIN - Зима (скрытые),deleted,-,-,17.52,97,1,0.1,40,314,95.24,1,1,27.01,0,427,32,48,207,9,12191966,Цена кампании,-,15777935
"мж 18-24 - слушатели - SAYAN - Тот, кто (скрытые)",blocked,-,5000,0.1,0,0,0.15,24,2,16.84,6,5,70.31,0,3,0,5,53,0,3656745,Авто,Минимальная цена,16151500
мж 25-34 - слушатели - Эллаи - Моя любовь (скрытые),blocked,-,300,91.16,378,5,3.02,104,39,10.6,0,0,0.14,0,516,107,55,321,28,10932084,Авто,Минимальная цена,18425848
ж 45-55- слушатели - ALEX ANDREEV - Кавказский груз,deleted,-,4000,11846.27,61346,1465,56.06,2159,593,170.66,21,77,342.64,0,45688,7135,3854,3083,1120,10605442,Авто,Минимальная цена,16014168
мж 14-18 - The Limba – Винчестер - подписчики - Россия (скрытые),deleted,-,1000,14.07,31,4,2.97,48,40,49.44,0,1,30.8,0,5,6,2,1,0,16602537,Авто,Минимальная цена,16975489
Мохито - публикация 3 - клип (охватная),deleted,-,600,5798.22,25342,190,6.36,629,250,33.44,7,122,469.29,0,11253,2568,989,1192,128,14695253,Авто,-,18425848
мж 19-24 - слушатели - NITI DILA - Мне тепло с тобою,deleted,-,10000,6484.82,31288,318,13.24,1776,1207,133.09,6,2,67.95,0,26143,1994,1088,638,152,4929512,Авто,Минимальная цена,16093407
мж 24-45 - более 9 - Turken - Лучше меня (скрытые),deleted,-,200,64.87,420,2,0.51,192,21,18.17,0,33,339.79,0,165,101,52,16,1,4135247,Авто,Минимальная цена,18072089
MUJEVA,deleted,-,300,846.92,3465,65,2.22,485,454,139.91,25,0,2.27,0,9898,1064,1610,1144,69,15681697,Авто,Минимальная цена,15777935
"мж 19-35 - более 3 - Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",deleted,-,2000,15733.81,74642,1118,85.34,1146,293,71.32,4,41,200.45,0,53878,8135,4683,2781,284,16760133,Авто,Минимальная цена,16975489
Harddope - м 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 1,active,-,550,482.67,1557,69,6.35,112,90,56.76,2,1,33.82,0,288,72,6,2,1,2304589,Авто,Минимальная цена,18915723
Стас Костюшкин - мж 25-34 - слушатели - Артур Пирожков - Чат ДжиПиТи (скрытые),deleted,-,1000,47.5,107,0,0.16,2,1,5.91,14,335,911.97,0,2,0,1,1,0,7857624,Цена кампании,-,16013576
Leonid Rudenko - ж 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 2,active,-,300,115.57,444,3,0.62,2,40,28.79,3,4,83.53,0,1,0,1,1,0,7404904,Авто,Минимальная цена,19078293
