campaign_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,advertised_object,target_action,target_price,strategy
C_0589,deleted,-,Бюджет группы,75.3,4173,106,2.01,136,121,8.8,1,2,9623.36,0,4089,523,141,116,87,C_0589,Музыка,Старт прослушиваний,Цена группы,-
C_0590,deleted,Бюджет группы,408,92.66,4161,36,3.75,153,38,61.13,1,0,8.46,0,594,109,102,76,78,C_0590,Музыка,Старт прослушиваний,Цена группы,-
C_0591,deleted,Бюджет группы,Бюджет группы,133056.11,490630,16509,21.79,15098,3215,446.43,76,525,14446.1,0,272034,75267,35432,47134,12955,C_0591,Музыка,Старт прослушиваний,Цена группы,-
C_0592,deleted,Бюджет группы,25000,27.91,10838,544,0.32,2667,841,59.19,5,0,28.46,0,289,204,27,81,70,C_0592,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0593,deleted,-,Бюджет группы,1830.63,103871,4324,1.99,2815,891,3.41,53,0,129.23,0,890,982,743,389,668,C_0593,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0594,deleted,Бюджет группы,Бюджет группы,8.01,2631,18,0.06,42,261,0.15,1,0,227.28,0,63,26,20,18,23,C_0594,Музыка,Старт прослушиваний,Авто,Предельная цена
C_0595,deleted,Бюджет группы,Бюджет группы,150000.0,626669,20627,63.03,19662,3945,365.69,184,0,1631.47,0,484692,115246,53065,57325,22916,C_0595,Музыка,Старт прослушиваний,80,-
C_0596,deleted,Бюджет группы,Бюджет группы,68494.84,253832,6460,29.39,2466,382,69.71,4,85,12892.92,0,166602,32022,10474,17941,2951,C_0596,Музыка,Старт прослушиваний,Цена группы,-
C_0597,deleted,-,Бюджет группы,4518.52,59136,3493,5.31,2346,1202,47.83,32,95,12616.34,0,13988,3984,1301,1347,791,C_0597,Музыка,Старт прослушиваний,Авто,Предельная цена
C_0598,blocked,Бюджет группы,2000,150000.0,739342,20503,63.68,10627,3310,99.91,125,0,147.22,0,440648,99234,54784,57325,20336,C_0598,Музыка,Продвижение поста,Цена группы,-
C_0599,blocked,-,Бюджет группы,0.02,2280,25,2.62,25,59,48.63,1,1,2223.37,0,135,32,137,186,397,C_0599,Музыка,Старт прослушиваний,12,-
C_0600,deleted,Бюджет группы,Бюджет группы,21.44,1009,6,0.25,17,3,0.67,1,2,8032.91,0,47,60,16,1,4,C_0600,Музыка,Старт прослушиваний,Авто,-
C_0601,blocked,Бюджет группы,Бюджет группы,3537.37,57712,705,2.32,887,711,19.63,27,0,10.7,0,35066,9510,3522,1401,1786,C_0601,Музыка,Старт прослушиваний,Цена группы,-
C_0602,deleted,Бюджет группы,Бюджет группы,328.82,6540,104,3.32,31,16,4.75,1,1,3294.51,0,3525,852,127,204,63,C_0602,Музыка,Старт прослушиваний,150,-
C_0603,deleted,Бюджет группы,Бюджет группы,89054.81,350889,7915,22.87,2092,240,16.28,8,195,13474.63,0,93556,24580,4768,5016,1586,C_0603,Музыка,Старт прослушиваний,Цена группы,-
C_0604,blocked,Бюджет группы,Бюджет группы,2754.96,87958,1244,6.14,480,523,15.61,41,189,11120.99,0,12843,2192,991,315,368,C_0604,Музыка,Показы рекламы,Цена группы,Предельная цена
C_0605,deleted,Бюджет группы,-,41073.45,199481,7673,7.24,11816,1329,243.75,9,0,861.82,0,48152,20203,4029,12104,3269,C_0605,Музыка,Старт прослушиваний,Авто,-
C_0606,blocked,Бюджет группы,Бюджет группы,26948.78,320621,12414,25.1,12097,3272,211.13,114,0,67.98,0,67158,19397,13789,29983,10373,C_0606,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0607,deleted,10000,Бюджет группы,7835.75,76746,2042,20.46,230,84,14.67,1,171,14460.62,0,16850,3402,1466,2894,752,C_0607,Музыка,Показы рекламы,Авто,Минимальная цена
C_0608,deleted,3000,5000,64921.07,316280,6614,4.31,3502,2005,11.7,96,0,50.68,0,199961,41832,9724,4782,2946,C_0608,Музыка,Старт прослушиваний,Цена группы,-
C_0609,deleted,Бюджет группы,Бюджет группы,3309.49,28455,637,7.99,505,143,8.19,1,0,2756.53,0,20925,2572,864,2164,663,C_0609,Музыка,Показы рекламы,Цена группы,-
C_0610,deleted,Бюджет группы,Бюджет группы,21804.1,118596,3205,7.6,259,210,0.65,2,0,20.38,0,90991,25116,4709,4259,1742,C_0610,Музыка,Старт прослушиваний,100,-
C_0611,deleted,Бюджет группы,Бюджет группы,7.95,3060,192,0.6,1681,147,18.72,6,0,1.1,0,75,121,25,14,34,C_0611,Музыка,Старт прослушиваний,Авто,-
C_0612,deleted,Бюджет группы,Бюджет группы,131.6,7179,266,0.91,107,354,37.95,8,0,6.72,0,58,17,2,0,0,C_0612,Музыка,Старт прослушиваний,Цена группы,-
C_0613,deleted,Бюджет группы,Бюджет группы,79033.42,380726,14805,48.72,6137,1279,257.76,30,98,10956.38,0,134845,27482,9679,37376,7406,C_0613,Музыка,Старт прослушиваний,Цена группы,-
C_0614,deleted,Бюджет группы,Бюджет группы,23.75,1955,62,2.32,77,41,5.53,2,65,12483.9,0,847,400,288,719,210,C_0614,Музыка,Старт прослушиваний,Цена группы,-
C_0615,deleted,Бюджет группы,Бюджет группы,0.0,3,1,0.0,2,141,0.01,1,0,0.01,0,0,0,1,0,0,C_0615,Музыка,Продвижение поста,Цена группы,Минимальная цена
C_0616,deleted,-,Бюджет группы,11.15,8799,258,0.25,442,297,0.6,14,0,260.63,0,209,91,40,62,95,C_0616,Музыка,Показы рекламы,Авто,Целевая цена
C_0617,deleted,Бюджет группы,159,0.1,263,3,0.08,41,24,0.29,2,0,0.01,0,17,14,5,0,1,C_0617,Музыка,Показы рекламы,Цена группы,-
C_0618,deleted,Бюджет группы,Бюджет группы,67672.91,414343,15867,35.99,7390,1288,167.06,78,74,7676.99,0,117141,35673,11120,13228,6005,C_0618,Музыка,Старт прослушиваний,Цена группы,-
C_0619,deleted,-,Бюджет группы,0.0,33,7,0.11,2,7,0.32,1,0,4372.47,0,41,6,2,1,1,C_0619,Музыка,Старт прослушиваний,Авто,-
C_0620,deleted,8750,Бюджет группы,132880.56,465736,19384,40.21,13693,2931,347.66,103,104,8983.88,4,59703,16787,3710,12884,2624,C_0620,Музыка,Старт прослушиваний,100,-
C_0621,blocked,Бюджет группы,Бюджет группы,150000.0,445992,9037,27.14,13455,2475,303.9,88,4,6945.18,0,232816,52092,18574,26109,7318,C_0621,Музыка,Старт прослушиваний,Цена группы,-
C_0622,deleted,Бюджет группы,Бюджет группы,514.66,12964,120,2.61,433,103,112.91,1,0,1.32,0,8518,2659,987,1899,409,C_0622,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0623,blocked,Бюджет группы,Бюджет группы,23466.61,169812,3721,0.88,13044,3092,75.71,86,0,243.39,0,73135,23394,7169,14914,4950,C_0623,Музыка,Старт прослушиваний,Цена группы,-
C_0624,deleted,Бюджет группы,Бюджет группы,8922.82,152433,4457,6.29,1661,2197,47.65,158,0,0.01,0,66661,15707,3892,3064,2061,C_0624,Музыка,Показы рекламы,Цена группы,Минимальная цена
C_0625,deleted,-,Бюджет группы,25377.16,125830,5408,17.5,3789,640,26.85,31,0,0.24,0,57360,17760,5431,15377,4119,C_0625,Музыка,Показы рекламы,Цена группы,-
C_0626,deleted,-,Бюджет группы,27753.03,137260,2573,9.93,2055,940,96.06,38,0,34.13,0,71622,13531,3221,3436,1425,C_0626,Музыка,Старт прослушиваний,70,Целевая цена
C_0627,deleted,Бюджет группы,Бюджет группы,11437.11,166519,1401,5.69,281,91,12.15,1,0,0.64,0,21239,4853,1643,228,426,C_0627,Музыка,Показы рекламы,Цена группы,-
C_0628,deleted,Бюджет группы,Бюджет группы,3950.8,49059,1070,8.07,1449,761,111.96,2,3,3704.53,0,13004,1983,750,2614,467,C_0628,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0629,deleted,Бюджет группы,Бюджет группы,25369.97,171138,2760,8.3,282,693,6.4,15,0,2.06,0,103782,18385,4677,2230,767,C_0629,Музыка,Старт прослушиваний,Цена группы,-
C_0630,active,Бюджет группы,Бюджет группы,294.15,15066,112,0.69,560,318,11.58,1,297,14566.75,0,1421,534,412,61,680,C_0630,Музыка,Старт прослушиваний,Цена группы,-
C_0631,deleted,8750,Бюджет группы,0.11,566,58,0.63,786,191,113.86,1,0,0.02,0,985,615,458,217,498,C_0631,Музыка,Продвижение поста,Цена группы,Предельная цена
C_0632,active,Бюджет группы,Бюджет группы,88.89,3481,9,3.78,13,5,6.21,1,1360,14620.56,0,2971,187,23,19,5,C_0632,Музыка,Старт прослушиваний,Цена группы,-
C_0633,deleted,Бюджет группы,5000,269.51,6491,613,11.61,69,24,20.43,1,0,35.27,0,13938,1721,375,695,274,C_0633,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0634,blocked,Бюджет группы,Бюджет группы,7747.62,83413,531,2.75,8,203,1.1,1,0,1821.4,0,32996,5076,1591,181,262,C_0634,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0635,deleted,Бюджет группы,-,5474.0,82223,3836,1.18,8681,1419,75.78,22,298,13842.94,0,17324,9307,4828,7827,4887,C_0635,Музыка,Старт прослушиваний,Цена группы,-
C_0636,deleted,Бюджет группы,Бюджет группы,454.62,3139,108,7.55,22,22,13.26,1,41,12245.55,0,981,215,59,208,7,C_0636,Музыка,Старт прослушиваний,Цена группы,-
C_0637,deleted,-,Бюджет группы,5.68,1209,13,0.14,216,212,57.83,18,1,3244.05,0,342,55,15,99,52,C_0637,Музыка,Старт прослушиваний,100,-
C_0638,deleted,Бюджет группы,Бюджет группы,67.45,601,66,0.81,1518,223,138.46,2,0,38.71,0,701,286,40,391,22,C_0638,Музыка,Старт прослушиваний,Цена группы,-
C_0639,active,Бюджет группы,Бюджет группы,52173.14,261630,5460,13.82,3585,446,101.86,6,11,10050.86,0,115293,24809,4607,10441,3694,C_0639,Музыка,Показы рекламы,120,-
C_0640,deleted,Бюджет группы,Бюджет группы,136117.71,396966,14255,29.53,16760,3020,349.82,3,28,10019.27,0,334117,80654,30032,43113,12394,C_0640,Музыка,Старт прослушиваний,Цена группы,-
C_0641,deleted,Бюджет группы,Бюджет группы,995.57,32882,657,1.55,2693,733,138.6,3,0,79.53,0,9509,3642,1249,1602,412,C_0641,Музыка,Старт прослушиваний,Цена группы,-
C_0642,deleted,8750,1000,407.08,11179,284,3.53,84,254,8.08,1,1023,14582.59,0,1730,185,51,1,7,C_0642,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0643,deleted,Бюджет группы,Бюджет группы,6831.32,59013,1003,8.46,473,221,26.07,2,0,63.91,0,56848,9675,1375,629,211,C_0643,Музыка,Старт прослушиваний,Цена группы,-
C_0644,deleted,-,Бюджет группы,80058.83,448811,14758,22.68,4785,1449,49.87,125,0,1.9,0,242551,62363,16994,23019,11230,C_0644,Музыка,Старт прослушиваний,150,-
C_0645,blocked,Бюджет группы,Бюджет группы,6.09,2641,51,1.02,236,60,137.64,1,5,4065.13,0,2727,812,290,270,178,C_0645,Музыка,Старт прослушиваний,Цена группы,-
C_0646,blocked,-,Бюджет группы,0.03,39,1,1.21,1,1,0.84,1,5,5492.89,0,9,2,1,0,0,C_0646,Музыка,Старт прослушиваний,Авто,-
C_0647,deleted,3000,380,10523.94,101921,3173,9.3,1134,1063,28.39,7,0,94.1,0,123088,23657,10697,15522,5060,C_0647,Музыка,Старт прослушиваний,Цена группы,-
C_0648,deleted,Бюджет группы,Бюджет группы,510.94,9732,522,6.07,141,42,6.05,1,1,8270.84,0,13263,4178,1710,1031,721,C_0648,Музыка,Старт прослушиваний,Цена группы,-
C_0649,deleted,Бюджет группы,10000,1.24,916,8,0.27,69,47,5.8,1,0,26.59,0,4,4,7,2,5,C_0649,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,Целевая цена
C_0650,blocked,Бюджет группы,Бюджет группы,2478.04,89726,5680,3.81,5681,575,45.35,2,3,7048.0,0,32707,8166,2702,1986,1434,C_0650,Музыка,Старт прослушиваний,Цена группы,-
C_0651,deleted,-,Бюджет группы,104.57,10276,476,4.45,164,116,12.81,1,61,8462.35,0,60,9,6,4,13,C_0651,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0652,deleted,Бюджет группы,Бюджет группы,12191.77,163814,6685,9.02,8959,1205,102.56,29,1,402.18,0,4906,3056,1233,3835,1857,C_0652,Музыка,Продвижение поста,Цена группы,-
C_0653,deleted,Бюджет группы,39166,10636.45,57966,2726,8.35,724,634,11.94,10,0,22.19,0,50913,10980,3249,4794,1474,C_0653,Музыка,Старт прослушиваний,Цена группы,-
C_0654,blocked,8750,Бюджет группы,6209.36,102319,2040,3.71,338,748,6.46,21,112,12099.93,0,24037,4467,1197,1764,677,C_0654,Музыка,Старт прослушиваний,Авто,Минимальная цена
